0.0250
0.0250
0.0250
0.0300
0.0250
0.0250
0.0250
0.0300
0.0300
0.0250
0.0250
0.0300
0.0300
0.0300
0.0300
0.0250
0.0300
0.0300
0.0300
0.0300
0.0250
0.0300
0.0300
0.0250
0.0250
0.0300
0.0300
0.0300
0.0300
0.0250
0.0250
0.0250
0.0250
0.0300
0.0250
0.0300
0.0250
0.0300
0.0300
0.0300
0.0300
0.0300
0.0350
0.0350
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0350
0.0350
0.0350
0.0350
0.0400
0.0400
0.0400
0.0350
0.0400
0.0400
0.0400
0.0400
0.0450
0.0450
0.0450
0.0450
0.0450
0.0450
0.0450
0.0500
0.0500
0.0450
0.0500
0.0500
0.0500
0.0500
0.0450
0.0500
0.0500
0.0450
0.0400
0.0450
0.0500
0.0550
0.0550
0.0550
0.0650
0.0500
0.0450
0.0450
0.0450
0.0450
0.0500
0.0550
0.0450
0.0500
0.0300
0.0300
0.0350
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0350
0.0350
0.0350
0.0350
0.0300
0.0350
0.0350
0.0350
0.0350
0.0250
0.0300
0.0300
0.0300
0.0300
0.0300
0.0350
0.0300
0.0250
0.0250
0.0300
0.0250
0.0350
0.0150
0.0200
0.0200
0.0200
0.0250
0.0200
0.0200
0.0200
0.0200
0.0200
0.0200
0.0250
0.0250
0.0250
0.0250
0.0200
0.0250
0.0250
0.0200
0.0200
0.0200
0.0200
0.0150
0.0150
0.0150
0.0200
0.0150
0.0150
0.0150
0.0150
0.0200
0.0200
0.0150
0.0150
0.0150
0.0200
0.0200
0.0200
0.0200
0.0200
0.0200
0.0150
0.0200
0.0200
0.0200
0.0200
0.0250
0.0250
0.0250
0.0250
0.0300
0.0300
0.0300
0.0250
0.0250
0.0300
0.0300
0.0300
0.0250
0.0250
0.0250
0.0250
0.0300
0.0300
0.0250
0.0300
0.0200
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0200
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0300
0.0250
0.0250
0.0300
0.0250
0.0250
0.0300
0.0300
0.0250
0.0250
0.0250
0.0350
0.0350
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
0.0350
0.0250
0.0250
0.0300
0.0350
0.0300
0.0300
0.0350
0.0300
0.0350
0.0400
0.0450
0.0400
0.0450
0.0400
0.0350
0.0300
0.0300
0.0250
0.0250
0.0300
0.0250
0.0250
0.0250
0.0250
0.0250
0.0200
0.0200
0.0250
0.0200
0.0200
0.0200
0.0200
0.0200
0.0200
0.0200
0.0200
0.0250
0.0250
0.0250
0.0250
0.0250
0.0250
0.0150
0.0200
0.0200
0.0150
0.0200
0.0250
0.0200
0.0200
0.0200
0.0150
0.0150
0.0200
0.0200
0.0200
0.0150
0.0150
0.0150
0.0150
0.0150
0.0150
0.0150
0.0100
0.0150
0.0150
0.0200
0.0200
0.0200
0.0250
0.0250
0.0250
0.0250
0.0250
0.0300
0.0300
0.0250
0.0250
0.0250
0.0250
0.0300
0.0300
0.0300
0.0300
0.0300
0.0300
